configuration,fold,seed,epoch,train_loss,validation_loss
Sensor-only LSTM,1,48,44,0.2185662173623675,1.0731800925181847
Sensor-only LSTM,1,48,45,0.20272296905370948,1.3003211196051203
Sensor-only LSTM,1,48,46,0.20824041216649106,1.4399975641343579
Sensor-only LSTM,1,48,47,0.2502566449903181,1.3290886131097686
Sensor-only LSTM,1,48,48,0.2277481043837314,1.6105278623553942
Sensor-only LSTM,1,48,49,0.21751079580037502,1.8429554133545178
Sensor-only LSTM,1,48,50,0.1886579002291514,2.1377066314470343
Sensor-only LSTM,1,48,51,0.17644694737109456,2.2745647529760995
Sensor-only LSTM,1,48,52,0.1737137487270442,2.3405736234015637
Sensor-only LSTM,1,48,53,0.16632190617981285,2.5280472676209182
Sensor-only LSTM,1,48,54,0.1622011710833506,2.704601051703689
Sensor-only LSTM,1,48,55,0.15259087030738042,3.1427692764710082
Sensor-only LSTM,1,48,56,0.16914467284453605,2.5058092966956913
Sensor-only LSTM,1,48,57,0.15550903691870113,3.1311981454960205
Sensor-only LSTM,1,48,58,0.155685856425161,3.2814990820937187
Sensor-only LSTM,1,48,59,0.1511047867391382,3.4887966621721818
Sensor-only LSTM,1,48,60,0.13802580586731947,3.6399595314476727
Sensor-only LSTM,1,49,1,1.1572650397542366,1.046998438595226
Sensor-only LSTM,1,49,2,0.6941294311597338,1.6120114082185477
Sensor-only LSTM,1,49,3,0.43500651820559344,0.949903063460466
Sensor-only LSTM,1,49,4,0.398488541664086,1.6159789754659624
Sensor-only LSTM,1,49,5,0.3679254531567094,1.3724441900068358
Sensor-only LSTM,1,49,6,0.3249380439336596,1.5006974346045427
Sensor-only LSTM,1,49,7,0.32753453494437945,1.6660625599090408
Sensor-only LSTM,1,49,8,0.3196693740574343,1.2273692384955768
Sensor-only LSTM,1,49,9,0.3156598985635047,2.03776537288035
Sensor-only LSTM,1,49,10,0.3142131403510128,2.2937983044538357
Sensor-only LSTM,1,49,11,0.3058755307619862,2.157315791684127
Sensor-only LSTM,1,49,12,0.35227872407451033,2.1129043637394154
Sensor-only LSTM,1,49,13,0.2951353679503902,2.391185414522449
Sensor-only LSTM,1,49,14,0.29741865605445805,2.7767797028743497
Sensor-only LSTM,1,49,15,0.2974263403248523,2.148464115879321
Sensor-only LSTM,1,49,16,0.2729857163675597,2.3882736473088495
Sensor-only LSTM,1,49,17,0.2846962234960711,2.1698522732692695
Sensor-only LSTM,1,49,18,0.27491084133420335,2.2478328241617174
Sensor-only LSTM,1,49,19,0.261135629567273,2.8053790463966393
Sensor-only LSTM,1,49,20,0.2586174643200995,2.5310069720887536
Sensor-only LSTM,1,49,21,0.2740914595083117,0.8494616680675082
Sensor-only LSTM,1,49,22,0.3219624359669281,2.2654292613142943
Sensor-only LSTM,1,49,23,0.26193252775868514,2.245630001528208
Sensor-only LSTM,1,49,24,0.23455760157856115,2.5864351465829514
Sensor-only LSTM,1,49,25,0.2362965994948684,2.7204593001734034
Sensor-only LSTM,1,49,26,0.21571295500388152,3.0851061014259384
Sensor-only LSTM,1,49,27,0.23198385611817993,2.8492877078818575
Sensor-only LSTM,1,49,28,0.21099241673579808,2.7385630140576973
Sensor-only LSTM,1,49,29,0.21060163715595395,2.8978232459577127
Sensor-only LSTM,1,49,30,0.18852262255743715,3.3322166801748536
Sensor-only LSTM,1,49,31,0.192241861774766,3.502683899937436
Sensor-only LSTM,1,49,32,0.20754830574050895,2.693875726538884
Sensor-only LSTM,1,49,33,0.21838127248914774,3.3652958573785217
Sensor-only LSTM,1,49,34,0.18560231071043426,3.685609682176098
Sensor-only LSTM,1,49,35,0.18109296303503628,3.7271840609531983
Sensor-only LSTM,1,49,36,0.2843694978497858,2.788292843981234
Sensor-only LSTM,1,49,37,0.2019796070137587,3.789055133054904
Sensor-only LSTM,1,49,38,0.19160298458764474,3.3841624846779577
Sensor-only LSTM,1,49,39,0.17788429952342277,3.608033564168202
Sensor-only LSTM,1,49,40,0.16563959940259892,3.7182048916566797
Sensor-only LSTM,1,49,41,0.18704121196035384,3.5823362817054525
Sensor-only LSTM,1,49,42,0.18371918424505737,3.758106046127823
Sensor-only LSTM,1,49,43,0.1532962845058752,3.7333381241597468
Sensor-only LSTM,1,49,44,0.16150035634911808,3.9353261076429353
Sensor-only LSTM,1,49,45,0.1388235569806703,4.067075115298575
Sensor-only LSTM,1,49,46,0.13425044179292622,4.702683684336065
Sensor-only LSTM,1,49,47,0.13100123214838982,3.776125288140849
Sensor-only LSTM,1,49,48,0.1623085741948011,3.9822619470535336
Sensor-only LSTM,1,49,49,0.16893830683728425,3.901124201636894
Sensor-only LSTM,1,49,50,0.14506721995120264,4.38584190322793
Sensor-only LSTM,1,49,51,0.13512500215592127,3.6719290522596872
Sensor-only LSTM,1,49,52,0.12689792486721005,3.1280510603319422
Sensor-only LSTM,1,49,53,0.11467889217982873,3.8634874979717426
Sensor-only LSTM,1,49,54,0.11311983384036196,3.8292008657281755
Sensor-only LSTM,1,49,55,0.13642737589694037,4.24253083143844
Sensor-only LSTM,1,49,56,0.09882947886855253,4.401344040967134
Sensor-only LSTM,1,49,57,0.09767733455657372,4.315735280357567
Sensor-only LSTM,1,49,58,0.12097052285656204,4.077168779521868
Sensor-only LSTM,1,49,59,0.12332510138056521,2.3490112215530448
Sensor-only LSTM,1,49,60,0.12902590406996736,2.99695654422732
Sensor-only LSTM,1,50,1,1.1154085030414962,1.1353647601429522
Sensor-only LSTM,1,50,2,0.6410494082381658,1.4176432482851375
Sensor-only LSTM,1,50,3,0.490555477208317,1.1715930181416825
Sensor-only LSTM,1,50,4,0.4011977217807394,1.1845317189923372
Sensor-only LSTM,1,50,5,0.3551196883745299,1.5432455453795206
Sensor-only LSTM,1,50,6,0.32567161481098933,1.6558050947494227
Sensor-only LSTM,1,50,7,0.32287418889970065,1.969740375813948
Sensor-only LSTM,1,50,8,0.3293437728289455,2.1135100316826403
Sensor-only LSTM,1,50,9,0.3298544209235122,1.697185626101194
Sensor-only LSTM,1,50,10,0.3128137295609764,2.03543725719117
Sensor-only LSTM,1,50,11,0.31057157998888546,2.2501433799101873
Sensor-only LSTM,1,50,12,0.3005690183330139,2.1511742988097593
Sensor-only LSTM,1,50,13,0.3098442030458873,2.497389784180393
Sensor-only LSTM,1,50,14,0.29657627526684444,2.8320698073949955
Sensor-only LSTM,1,50,15,0.3489120503999797,2.6951938707623593
Sensor-only LSTM,1,50,16,0.2895636056328758,2.38641768971954
Sensor-only LSTM,1,50,17,0.3013857725874817,2.5306923901759855
Sensor-only LSTM,1,50,18,0.28605687834533233,2.8619545916216427
Sensor-only LSTM,1,50,19,0.2813566411406645,2.852596616095217
Sensor-only LSTM,1,50,20,0.2729861412247755,2.8409584865630046
Sensor-only LSTM,1,50,21,0.2833556451938982,3.0112004630908027
Sensor-only LSTM,1,50,22,0.27092402044404185,3.104725286864385
Sensor-only LSTM,1,50,23,0.258777162942206,3.0651723437276774
Sensor-only LSTM,1,50,24,0.2534496970245612,3.18354675101909
Sensor-only LSTM,1,50,25,0.24786700984648674,3.3025400443959287
Sensor-only LSTM,1,50,26,0.24296415944527583,3.171991079733307
Sensor-only LSTM,1,50,27,0.2326180242084489,3.273946894539727
Sensor-only LSTM,1,50,28,0.24778837070034,3.454692599658446
Sensor-only LSTM,1,50,29,0.23906919718485184,3.59479948234758
Sensor-only LSTM,1,50,30,0.28184743678291196,3.0145850357144632
Sensor-only LSTM,1,50,31,0.26220184029395,3.3403980601696097
Sensor-only LSTM,1,50,32,0.23071775305901654,3.609411512155953
Sensor-only LSTM,1,50,33,0.2312102932001832,3.754069982522189
Sensor-only LSTM,1,50,34,0.21901401532825363,3.743161633017178
Sensor-only LSTM,1,50,35,0.21181245985799463,4.261238084024353
Sensor-only LSTM,1,50,36,0.21899815986957058,3.8648120739050134
Sensor-only LSTM,1,50,37,0.21457996271633134,4.371290585748555
Sensor-only LSTM,1,50,38,0.21570624825332732,4.277068272920275
Sensor-only LSTM,1,50,39,0.20881928611652145,4.286682251614344
Sensor-only LSTM,1,50,40,0.266523457871152,1.643821254028964
Sensor-only LSTM,1,50,41,0.22138100023052643,3.3984552149190344
Sensor-only LSTM,1,50,42,0.20124967097502938,4.282046086445795
Sensor-only LSTM,1,50,43,0.19764567006191497,3.3289015890729754
Sensor-only LSTM,1,50,44,0.1944657691180486,3.822693323876623
Sensor-only LSTM,1,50,45,0.1881069623639516,4.116082654465419
Sensor-only LSTM,1,50,46,0.18982966742758967,4.541330121691872
Sensor-only LSTM,1,50,47,0.18977467937516404,4.711053555397867
Sensor-only LSTM,1,50,48,0.17995610324549058,4.47630227408694
Sensor-only LSTM,1,50,49,0.18659961465539968,4.98784492269502
Sensor-only LSTM,1,50,50,0.1904076047397481,4.8079319167999355
Sensor-only LSTM,1,50,51,0.17957318754726964,5.760890175773913
Sensor-only LSTM,1,50,52,0.17621817656072156,5.686131208572748
Sensor-only LSTM,1,50,53,0.16095739252507907,5.952015322115686
Sensor-only LSTM,1,50,54,0.1626517602035187,5.9162984498516815
Sensor-only LSTM,1,50,55,0.1759655610148464,0.909019754711437
Sensor-only LSTM,1,50,56,0.22487885408735803,4.074176684490539
Sensor-only LSTM,1,50,57,0.19748110874919142,3.5870754832804077
Sensor-only LSTM,1,50,58,0.17644021772810453,4.110052705029772
Sensor-only LSTM,1,50,59,0.17593945199933,3.8372713026573075
Sensor-only LSTM,1,50,60,0.1626538474291453,4.616890870378327
Sensor-only LSTM,1,51,1,1.1769336068322298,1.1255656097170192
Sensor-only LSTM,1,51,2,0.694935719025531,1.6236125546931222
Sensor-only LSTM,1,51,3,0.5441606173802712,1.3061711123404514
Sensor-only LSTM,1,51,4,0.6318435457799707,1.3755885657524414
Sensor-only LSTM,1,51,5,0.505623537199377,1.4865485222334631
Sensor-only LSTM,1,51,6,0.36270495462901475,1.441464204864432
Sensor-only LSTM,1,51,7,0.39836068786818163,1.5646125628950711
Sensor-only LSTM,1,51,8,0.3946889976147209,1.1050700057040221
Sensor-only LSTM,1,51,9,0.4628172942046603,0.9958273084596018
Sensor-only LSTM,1,51,10,0.3410942564371327,1.3335886030014705
Sensor-only LSTM,1,51,11,0.3157356420272977,1.470393023182261
Sensor-only LSTM,1,51,12,0.3342044957596144,1.4664022247433912
Sensor-only LSTM,1,51,13,0.30586561650440997,1.6442244823561274
Sensor-only LSTM,1,51,14,0.3082586199521725,1.7177940662052147
Sensor-only LSTM,1,51,15,0.30326384012696195,1.6415329545236483
Sensor-only LSTM,1,51,16,0.2937757002984759,1.7751231854254346
Sensor-only LSTM,1,51,17,0.2984788292081887,2.0497997952019893
Sensor-only LSTM,1,51,18,0.31190081650040685,2.0236670030300474
Sensor-only LSTM,1,51,19,0.2921459905042566,2.3520678283658416
Sensor-only LSTM,1,51,20,0.28108130045335966,2.165780014555659
Sensor-only LSTM,1,51,21,0.28474366126025297,2.1367107095271036
Sensor-only LSTM,1,51,22,0.27128777219507233,1.8689009320748426
Sensor-only LSTM,1,51,23,0.2673102985852172,2.356423289677132
Sensor-only LSTM,1,51,24,0.2834811372290678,2.338651942132154
Sensor-only LSTM,1,51,25,0.25788348132393896,2.369269922844269
Sensor-only LSTM,1,51,26,0.25411022543393963,2.1253557397634477
Sensor-only LSTM,1,51,27,0.2599605775150719,2.179086795111872
Sensor-only LSTM,1,51,28,0.2531997796427573,2.517310693547661
Sensor-only LSTM,1,51,29,0.24758206109939027,2.532811394964874
Sensor-only LSTM,1,51,30,0.23095212977604085,2.383248586418494
Sensor-only LSTM,1,51,31,0.21952368278711631,2.745098062874886
Sensor-only LSTM,1,51,32,0.26164946933294136,2.518506733970072
Sensor-only LSTM,1,51,33,0.21349154123154368,2.7310826215166717
Sensor-only LSTM,1,51,34,0.21165446563180523,2.666220869658128
Sensor-only LSTM,1,51,35,0.22897676168625938,1.5460495472391695
Sensor-only LSTM,1,51,36,0.22173675289893063,2.6153006224387347
Sensor-only LSTM,1,51,37,0.204989598869251,2.7038894842380747
Sensor-only LSTM,1,51,38,0.19326933718035583,2.8745111605812417
Sensor-only LSTM,1,51,39,0.20425009682114714,3.118797641067885
Sensor-only LSTM,1,51,40,0.20410114413111266,2.928648172247085
Sensor-only LSTM,1,51,41,0.19141682421589248,3.1871139344054447
Sensor-only LSTM,1,51,42,0.23599690532479045,2.124095394551379
Sensor-only LSTM,1,51,43,0.19894808266875488,3.1456231136242048
Sensor-only LSTM,1,51,44,0.22988416996829183,2.862360222472085
Sensor-only LSTM,1,51,45,0.205851762552103,3.170056208843205
Sensor-only LSTM,1,51,46,0.19467986588621786,3.297529337728548
Sensor-only LSTM,1,51,47,0.19288182002005394,3.2283748638829843
Sensor-only LSTM,1,51,48,0.17837511237623654,3.5411358549097547
Sensor-only LSTM,1,51,49,0.18086411364990554,3.474971321409478
Sensor-only LSTM,1,51,50,0.1750580471966686,3.917149627421137
Sensor-only LSTM,1,51,51,0.1983838558636908,3.1109528206679307
Sensor-only LSTM,1,51,52,0.20759781566419871,2.6673264098304874
Sensor-only LSTM,1,51,53,0.18495951171364144,3.333319033091923
Sensor-only LSTM,1,51,54,0.1703484784834646,3.517128890071775
Sensor-only LSTM,1,51,55,0.17109463121489993,3.92300238571202
Sensor-only LSTM,1,51,56,0.18885947736426914,2.696196673238802
Sensor-only LSTM,1,51,57,0.17243974429050055,4.33400321331664
Sensor-only LSTM,1,51,58,0.1921773604947849,3.9713535621855995
Sensor-only LSTM,1,51,59,0.20068497653377013,4.0675391860665515
Sensor-only LSTM,1,51,60,0.1977348488195356,4.026818319186725
Sensor-only LSTM,2,42,1,1.105507913339,1.3783447289312376
Sensor-only LSTM,2,42,2,0.5289141983247835,2.212383432213225
Sensor-only LSTM,2,42,3,0.3838565611643155,2.724818189960319
Sensor-only LSTM,2,42,4,0.3469927767331392,3.1116456584461822
Sensor-only LSTM,2,42,5,0.3110870959590224,3.2122719049711206
Sensor-only LSTM,2,42,6,0.3432131040248836,2.506947537477794
Sensor-only LSTM,2,42,7,0.31022572982318514,3.1954371628248923
Sensor-only LSTM,2,42,8,0.29573969821752677,3.6737122536671083
Sensor-only LSTM,2,42,9,0.3487024345389232,3.5592954862645585
Sensor-only LSTM,2,42,10,0.29852520515103664,3.6030182613313326
Sensor-only LSTM,2,42,11,0.2901406350076235,3.593498302474779
Sensor-only LSTM,2,42,12,0.27443879621193074,3.5487748640498897
Sensor-only LSTM,2,42,13,0.28145369152055505,3.1975015720139313
Sensor-only LSTM,2,42,14,0.2717196515316937,3.4915845201513678
Sensor-only LSTM,2,42,15,0.26605237917810004,3.4055066802911056
Sensor-only LSTM,2,42,16,0.271204134691132,2.8296156483129087
Sensor-only LSTM,2,42,17,0.26337682482565705,3.3696758128847466
Sensor-only LSTM,2,42,18,0.25130688976598614,3.1205382113773417
Sensor-only LSTM,2,42,19,0.29926147057216823,3.418765399902737
Sensor-only LSTM,2,42,20,0.2525015545646858,3.4495135758466393
Sensor-only LSTM,2,42,21,0.25090310416575395,3.4579310614945564
Sensor-only LSTM,2,42,22,0.23776706411190546,3.42103132640955
Sensor-only LSTM,2,42,23,0.2313243985848046,2.965817645868009
Sensor-only LSTM,2,42,24,0.2139743663402391,3.6172482093421996
Sensor-only LSTM,2,42,25,0.24122067969031336,3.5937204699054135
Sensor-only LSTM,2,42,26,0.21447640225191367,3.2467970400083144
Sensor-only LSTM,2,42,27,0.21832504354548993,3.7275896875698673
Sensor-only LSTM,2,42,28,0.23016617424890518,2.8368345315590275
Sensor-only LSTM,2,42,29,0.20158512848114402,3.276846186903589
Sensor-only LSTM,2,42,30,0.2338950698656109,3.719876292151586
Sensor-only LSTM,2,42,31,0.22670148320763958,2.664301508993361
Sensor-only LSTM,2,42,32,0.18931390041352625,2.410936205838978
Sensor-only LSTM,2,42,33,0.16597997122952154,2.93747565789112
Sensor-only LSTM,2,42,34,0.1478555654377054,2.9364870404965417
Sensor-only LSTM,2,42,35,0.1474155261022953,3.0057830394408613
Sensor-only LSTM,2,42,36,0.14774518643235157,3.215947024572488
Sensor-only LSTM,2,42,37,0.13858720376896902,3.258278513733563
Sensor-only LSTM,2,42,38,0.17159852411854493,3.2245096956936896
Sensor-only LSTM,2,42,39,0.12432939909616489,3.4085595515389677
Sensor-only LSTM,2,42,40,0.13195026739932356,3.190359850166683
Sensor-only LSTM,2,42,41,0.12087503688989944,3.120332191527276
Sensor-only LSTM,2,42,42,0.11900731513139354,3.1985171550550935
Sensor-only LSTM,2,42,43,0.12695762594068727,2.943308342964294
Sensor-only LSTM,2,42,44,0.1175445402285117,3.3333095585681964
Sensor-only LSTM,2,42,45,0.10165920074504733,3.3554996006174687
Sensor-only LSTM,2,42,46,0.10167663182273262,3.16405151211546
Sensor-only LSTM,2,42,47,0.09155892065796027,3.2846072437503167
Sensor-only LSTM,2,42,48,0.08855632517434597,3.3073518859709314
Sensor-only LSTM,2,42,49,0.10921604035843316,2.9979891776394894
Sensor-only LSTM,2,42,50,0.10474494869419528,3.294171957906585
Sensor-only LSTM,2,42,51,0.0856477116234033,3.2215061518916817
Sensor-only LSTM,2,42,52,0.07493976098675414,3.287124792198383
Sensor-only LSTM,2,42,53,0.07371107589551075,3.2607647511086246
Sensor-only LSTM,2,42,54,0.0851937809772903,3.126129855604975
Sensor-only LSTM,2,42,55,0.08072534874808054,3.2533360274898824
Sensor-only LSTM,2,42,56,0.07602068158814378,3.3420511877755623
Sensor-only LSTM,2,42,57,0.08627203985478894,3.2311398771231428
Sensor-only LSTM,2,42,58,0.10195636424751887,3.130993703400342
Sensor-only LSTM,2,42,59,0.087023252645697,3.3322050718522225
Sensor-only LSTM,2,42,60,0.07039113185668704,3.2964181546644826
Sensor-only LSTM,2,43,1,1.1403495452521706,1.468818315419471
Sensor-only LSTM,2,43,2,0.4846063737532193,2.673040603715967
Sensor-only LSTM,2,43,3,0.3438367309556147,3.3569367802168846
Sensor-only LSTM,2,43,4,0.34264159139011924,3.3608844397714277
Sensor-only LSTM,2,43,5,0.3159517529605003,3.3718053378631434
Sensor-only LSTM,2,43,6,0.36499639746257984,1.6219943072445706
Sensor-only LSTM,2,43,7,0.3072505965874298,3.381944478378826
Sensor-only LSTM,2,43,8,0.2893930950737232,3.3248390428898915
Sensor-only LSTM,2,43,9,0.2795721821437007,3.332044604674915
Sensor-only LSTM,2,43,10,0.27148590320897203,3.443031788129786
Sensor-only LSTM,2,43,11,0.25459638095388754,3.4199406231711285
Sensor-only LSTM,2,43,12,0.26070271625361163,3.398451644468642
Sensor-only LSTM,2,43,13,0.2467976580263274,3.4841341541408206
Sensor-only LSTM,2,43,14,0.2660127052450456,3.4543905032730255
Sensor-only LSTM,2,43,15,0.26272200055234246,3.449478471736156
Sensor-only LSTM,2,43,16,0.28225039752934633,3.1626499973993836
Sensor-only LSTM,2,43,17,0.26034236000254884,3.1418582397326023
Sensor-only LSTM,2,43,18,0.23779336724482536,3.250022011171407
Sensor-only LSTM,2,43,19,0.21933222754128018,3.2704375934008647
Sensor-only LSTM,2,43,20,0.21757183868226884,3.3912182198616136
Sensor-only LSTM,2,43,21,0.20603976558069861,3.2589099423288013
Sensor-only LSTM,2,43,22,0.20259747506640874,3.3940581655045308
Sensor-only LSTM,2,43,23,0.22951963307343917,3.59893233658943
Sensor-only LSTM,2,43,24,0.19480593149288628,3.4647222275867833
Sensor-only LSTM,2,43,25,0.18526675881299212,3.413272859774063
Sensor-only LSTM,2,43,26,0.182116354369013,3.419534293544473
Sensor-only LSTM,2,43,27,0.18070808003300723,3.410483780419595
Sensor-only LSTM,2,43,28,0.1623003844519093,3.4346630451939277
Sensor-only LSTM,2,43,29,0.15261584651780738,3.3994264967466017
Sensor-only LSTM,2,43,30,0.14184528059058804,3.233031860856464
Sensor-only LSTM,2,43,31,0.15674165555938288,3.4763027860845397
Sensor-only LSTM,2,43,32,0.18194816132132272,3.7555261385942895
Sensor-only LSTM,2,43,33,0.17208609505261974,3.537117008787638
Sensor-only LSTM,2,43,34,0.15394611862793992,3.5370713025814258
Sensor-only LSTM,2,43,35,0.15872935293325197,3.4494598133903858
Sensor-only LSTM,2,43,36,0.1562423527304317,3.327948956281655
Sensor-only LSTM,2,43,37,0.12439296469500993,3.274984372228577
Sensor-only LSTM,2,43,38,0.14464699181385843,3.0261733986389046
Sensor-only LSTM,2,43,39,0.12871843580063488,3.491387744025844
Sensor-only LSTM,2,43,40,0.12127880249592424,3.130639096991547
Sensor-only LSTM,2,43,41,0.12565049159951794,2.9561674259200723
Sensor-only LSTM,2,43,42,0.11477499403681499,3.0235891362117124
Sensor-only LSTM,2,43,43,0.11250869983365665,2.8516566151226055
Sensor-only LSTM,2,43,44,0.10494550727398602,3.3736055006572805
Sensor-only LSTM,2,43,45,0.09684200930175878,2.7571610879177153
Sensor-only LSTM,2,43,46,0.10692541557094587,3.447664256986094
Sensor-only LSTM,2,43,47,0.11789478065751352,3.0679220249212587
Sensor-only LSTM,2,43,48,0.09607993868122298,2.9033886842735384
Sensor-only LSTM,2,43,49,0.09504438154876123,3.3985621071305956
Sensor-only LSTM,2,43,50,0.08694677510384487,3.648069969400538
Sensor-only LSTM,2,43,51,0.08818780120500772,2.8136025466684647
Sensor-only LSTM,2,43,52,0.09336528812900032,1.4101724709599373
Sensor-only LSTM,2,43,53,0.10056450866199099,1.9800893305187348
Sensor-only LSTM,2,43,54,0.08626711943614172,3.684376272829511
Sensor-only LSTM,2,43,55,0.08616441908694854,3.0132100437938782
